session_id,developer_id,user_segment,task_id,suggestion_id,timestamp,language,model_version,latency_ms,suggestion_length,final_code_length,accepted,edited_after_accept,ignored,compile_success,test_pass,error_type,hallucination_flag
92,50,expert,11,3,2026-07-28T02:12:11.349295,typescript,model_v1,562,8,4,False,False,True,True,True,none,False
92,50,expert,11,4,2026-07-28T02:11:46.349295,typescript,model_v1,907,17,13,False,False,False,True,True,none,False
92,50,expert,11,5,2026-07-28T02:14:09.349295,typescript,model_v1,725,23,27,False,False,True,True,True,none,False
92,50,expert,11,6,2026-07-28T02:14:51.349295,typescript,model_v1,515,27,35,True,False,False,False,False,logical_bug,False
93,32,expert,79,1,2026-07-28T02:14:40.349295,go,model_v1,816,21,18,False,False,True,True,False,logical_bug,False
93,32,expert,79,2,2026-07-28T02:15:40.349295,go,model_v1,994,36,47,True,False,False,True,True,none,False
93,32,expert,79,3,2026-07-28T02:15:52.349295,go,model_v1,860,22,39,False,False,False,False,False,syntax_error,False
93,32,expert,79,4,2026-07-28T02:15:56.349295,go,model_v1,981,29,41,False,False,True,False,False,logical_bug,True
93,32,expert,79,5,2026-07-28T02:15:43.349295,go,model_v1,517,25,41,False,False,True,True,True,none,False
93,32,expert,79,6,2026-07-28T02:17:20.349295,go,model_v1,881,37,42,False,False,True,True,True,none,False
93,32,expert,79,7,2026-07-28T02:16:43.349295,go,model_v1,1186,15,32,True,False,False,True,False,logical_bug,False
93,32,expert,79,8,2026-07-28T02:17:21.349295,go,model_v1,737,38,47,True,True,False,True,False,logical_bug,False
93,32,expert,79,9,2026-07-28T02:20:41.349295,go,model_v1,863,34,35,False,False,True,True,True,none,False
93,32,expert,79,10,2026-07-28T02:20:34.349295,go,model_v1,955,34,44,True,False,False,True,False,logical_bug,False
93,32,expert,79,11,2026-07-28T02:15:23.349295,go,model_v1,813,35,45,False,False,True,False,False,runtime_error,True
93,32,expert,79,12,2026-07-28T02:21:06.349295,go,model_v1,760,11,16,True,True,False,True,False,logical_bug,False
93,32,expert,79,13,2026-07-28T02:16:08.349295,go,model_v1,714,5,23,False,False,True,False,False,runtime_error,False
93,32,expert,79,14,2026-07-28T02:21:35.349295,go,model_v1,931,29,45,False,False,False,False,False,runtime_error,False
93,32,expert,79,15,2026-07-28T02:26:52.349295,go,model_v1,922,14,28,True,False,False,True,True,none,False
93,32,expert,79,16,2026-07-28T02:18:42.349295,go,model_v1,743,28,47,False,False,False,False,False,runtime_error,False
93,32,expert,79,17,2026-07-28T02:21:11.349295,go,model_v1,856,19,17,True,True,False,False,False,runtime_error,False
93,32,expert,79,18,2026-07-28T02:25:33.349295,go,model_v1,978,22,26,False,False,True,False,False,syntax_error,False
93,32,expert,79,19,2026-07-28T02:19:49.349295,go,model_v1,781,9,18,True,True,False,True,True,none,False
93,32,expert,79,20,2026-07-28T02:32:23.349295,go,model_v1,995,22,24,False,False,True,False,False,syntax_error,False
93,32,expert,79,21,2026-07-28T02:24:19.349295,go,model_v1,745,22,21,True,False,False,False,False,runtime_error,False
93,32,expert,79,22,2026-07-28T02:18:32.349295,go,model_v1,900,10,10,False,False,False,False,False,runtime_error,False
93,32,expert,79,23,2026-07-28T02:26:57.349295,go,model_v1,788,17,26,True,False,False,True,False,logical_bug,False
93,32,expert,79,24,2026-07-28T02:20:16.349295,go,model_v1,1155,11,23,False,False,True,False,False,syntax_error,False
93,32,expert,79,25,2026-07-28T02:36:41.349295,go,model_v1,763,17,34,False,False,False,False,False,syntax_error,False
93,32,expert,79,26,2026-07-28T02:27:33.349295,go,model_v1,895,10,12,True,True,False,True,True,none,False
93,32,expert,79,27,2026-07-28T02:24:29.349295,go,model_v1,634,31,40,False,False,True,False,False,runtime_error,False
93,32,expert,79,28,2026-07-28T02:27:51.349295,go,model_v1,941,27,40,False,False,True,False,False,runtime_error,True
93,32,expert,79,29,2026-07-28T02:42:58.349295,go,model_v1,857,17,30,False,False,True,False,False,syntax_error,False
93,32,expert,79,30,2026-07-28T02:37:15.349295,go,model_v1,855,7,13,False,False,True,True,True,none,False
93,32,expert,79,31,2026-07-28T02:25:47.349295,go,model_v1,1035,20,22,False,False,True,True,True,none,False
93,32,expert,79,32,2026-07-28T02:39:01.349295,go,model_v1,821,25,32,True,False,False,False,False,logical_bug,False
93,32,expert,79,33,2026-07-28T02:39:59.349295,go,model_v1,481,34,43,True,True,False,False,False,logical_bug,False
93,32,expert,79,34,2026-07-28T02:17:31.349295,go,model_v1,780,29,45,False,False,False,False,False,logical_bug,False
93,32,expert,79,35,2026-07-28T02:48:08.349295,go,model_v1,844,20,35,True,False,False,True,False,logical_bug,False
93,32,expert,79,36,2026-07-28T02:23:45.349295,go,model_v1,852,12,16,False,False,False,True,False,logical_bug,False
94,73,beginner,6,1,2026-07-28T02:17:48.349295,javascript,model_v2,547,8,10,True,True,False,True,False,logical_bug,False
94,73,beginner,6,2,2026-07-28T02:17:37.349295,javascript,model_v2,816,32,51,False,False,True,True,False,logical_bug,False
94,73,beginner,6,3,2026-07-28T02:19:09.349295,javascript,model_v2,502,32,36,True,False,False,False,False,syntax_error,True
94,73,beginner,6,4,2026-07-28T02:19:58.349295,javascript,model_v2,648,5,13,True,True,False,True,True,none,False
94,73,beginner,6,5,2026-07-28T02:19:29.349295,javascript,model_v2,361,17,23,True,False,False,True,True,none,False
94,73,beginner,6,6,2026-07-28T02:17:41.349295,javascript,model_v2,969,19,35,False,False,False,True,False,logical_bug,False
94,73,beginner,6,7,2026-07-28T02:20:26.349295,javascript,model_v2,760,30,48,False,False,True,True,True,none,False
94,73,beginner,6,8,2026-07-28T02:20:20.349295,javascript,model_v2,796,31,43,True,False,False,True,True,none,False
94,73,beginner,6,9,2026-07-28T02:20:47.349295,javascript,model_v2,633,37,50,False,False,False,True,True,none,False
94,73,beginner,6,10,2026-07-28T02:20:00.349295,javascript,model_v2,436,30,39,False,False,False,True,False,logical_bug,False
94,73,beginner,6,11,2026-07-28T02:21:02.349295,javascript,model_v2,701,22,37,False,False,False,False,False,syntax_error,False
94,73,beginner,6,12,2026-07-28T02:21:01.349295,javascript,model_v2,939,30,48,True,True,False,True,False,logical_bug,False
94,73,beginner,6,13,2026-07-28T02:29:23.349295,javascript,model_v2,570,9,13,True,True,False,True,True,none,False
95,137,beginner,9,1,2026-07-28T02:20:15.349295,go,model_v1,854,10,19,True,True,False,False,False,logical_bug,False
95,137,beginner,9,2,2026-07-28T02:21:32.349295,go,model_v1,880,18,26,False,False,True,True,True,none,False
95,137,beginner,9,3,2026-07-28T02:21:30.349295,go,model_v1,878,31,50,True,True,False,True,True,none,False
95,137,beginner,9,4,2026-07-28T02:20:42.349295,go,model_v1,907,14,24,False,False,True,True,True,none,False
95,137,beginner,9,5,2026-07-28T02:22:40.349295,go,model_v1,1030,18,20,False,False,False,True,True,none,False
95,137,beginner,9,6,2026-07-28T02:22:34.349295,go,model_v1,941,22,18,False,False,True,True,True,none,False
95,137,beginner,9,7,2026-07-28T02:26:22.349295,go,model_v1,924,14,21,True,False,False,True,True,none,False
95,137,beginner,9,8,2026-07-28T02:25:45.349295,go,model_v1,1014,35,35,True,True,False,True,True,none,False
95,137,beginner,9,9,2026-07-28T02:27:49.349295,go,model_v1,887,20,36,True,True,False,True,True,none,False
95,137,beginner,9,10,2026-07-28T02:25:49.349295,go,model_v1,890,28,35,True,True,False,False,False,runtime_error,True
95,137,beginner,9,11,2026-07-28T02:29:37.349295,go,model_v1,932,37,37,False,False,False,True,True,none,False
95,137,beginner,9,12,2026-07-28T02:31:42.349295,go,model_v1,848,34,50,False,False,True,True,False,logical_bug,False
95,137,beginner,9,13,2026-07-28T02:27:50.349295,go,model_v1,819,32,30,False,False,True,False,False,runtime_error,True
95,137,beginner,9,14,2026-07-28T02:26:52.349295,go,model_v1,712,17,34,True,False,False,False,False,runtime_error,False
95,137,beginner,9,15,2026-07-28T02:32:56.349295,go,model_v1,1138,6,25,True,False,False,False,False,runtime_error,False
95,137,beginner,9,16,2026-07-28T02:31:36.349295,go,model_v1,721,38,49,False,False,False,True,False,logical_bug,False
95,137,beginner,9,17,2026-07-28T02:34:27.349295,go,model_v1,833,17,33,False,False,True,True,True,none,False
95,137,beginner,9,18,2026-07-28T02:34:58.349295,go,model_v1,1080,26,32,True,False,False,True,True,none,False
96,13,expert,13,1,2026-07-28T02:23:12.349295,go,model_v2,567,12,17,False,False,False,True,False,logical_bug,False
96,13,expert,13,2,2026-07-28T02:24:28.349295,go,model_v2,608,22,39,False,False,True,True,False,logical_bug,False
96,13,expert,13,3,2026-07-28T02:24:52.349295,go,model_v2,698,26,43,False,False,False,False,False,logical_bug,True
96,13,expert,13,4,2026-07-28T02:26:05.349295,go,model_v2,477,8,4,True,False,False,True,True,none,False
96,13,expert,13,5,2026-07-28T02:24:37.349295,go,model_v2,543,15,18,False,False,True,True,True,none,False
96,13,expert,13,6,2026-07-28T02:25:50.349295,go,model_v2,862,13,29,False,False,True,False,False,logical_bug,False
96,13,expert,13,7,2026-07-28T02:23:39.349295,go,model_v2,814,35,49,True,False,False,True,False,logical_bug,False
96,13,expert,13,8,2026-07-28T02:25:07.349295,go,model_v2,744,21,27,False,False,True,True,True,none,False
96,13,expert,13,9,2026-07-28T02:24:12.349295,go,model_v2,695,25,40,True,True,False,True,True,none,False
96,13,expert,13,10,2026-07-28T02:27:34.349295,go,model_v2,644,6,12,False,False,True,True,True,none,False
96,13,expert,13,11,2026-07-28T02:33:03.349295,go,model_v2,798,33,28,True,True,False,False,False,syntax_error,False
96,13,expert,13,12,2026-07-28T02:30:42.349295,go,model_v2,770,30,26,False,False,True,False,False,logical_bug,False
96,13,expert,13,13,2026-07-28T02:31:35.349295,go,model_v2,726,28,45,False,False,False,False,False,logical_bug,False
96,13,expert,13,14,2026-07-28T02:33:21.349295,go,model_v2,798,26,25,False,False,True,True,True,none,False
96,13,expert,13,15,2026-07-28T02:34:28.349295,go,model_v2,631,38,36,False,False,True,True,True,none,False
96,13,expert,13,16,2026-07-28T02:37:16.349295,go,model_v2,600,18,27,False,False,True,False,False,syntax_error,False
96,13,expert,13,17,2026-07-28T02:26:31.349295,go,model_v2,827,32,29,False,False,False,True,True,none,False
96,13,expert,13,18,2026-07-28T02:29:04.349295,go,model_v2,520,23,29,True,False,False,True,True,none,False
96,13,expert,13,19,2026-07-28T02:25:10.349295,go,model_v2,713,13,28,True,False,False,True,True,none,False
96,13,expert,13,20,2026-07-28T02:37:50.349295,go,model_v2,890,26,34,False,False,True,False,False,syntax_error,False
96,13,expert,13,21,2026-07-28T02:33:34.349295,go,model_v2,631,9,11,True,False,False,True,True,none,False
96,13,expert,13,22,2026-07-28T02:37:17.349295,go,model_v2,461,27,22,True,True,False,True,False,logical_bug,False
96,13,expert,13,23,2026-07-28T02:32:06.349295,go,model_v2,592,9,19,True,True,False,True,True,none,False
96,13,expert,13,24,2026-07-28T02:33:31.349295,go,model_v2,664,15,32,False,False,False,True,False,logical_bug,False
96,13,expert,13,25,2026-07-28T02:38:12.349295,go,model_v2,551,7,25,False,False,True,False,False,logical_bug,False
96,13,expert,13,26,2026-07-28T02:28:09.349295,go,model_v2,504,27,25,True,False,False,True,True,none,False
96,13,expert,13,27,2026-07-28T02:44:26.349295,go,model_v2,650,11,28,False,False,False,True,True,none,False
96,13,expert,13,28,2026-07-28T02:49:04.349295,go,model_v2,1021,12,11,True,True,False,True,False,logical_bug,False
96,13,expert,13,29,2026-07-28T02:38:27.349295,go,model_v2,494,33,38,False,False,True,True,True,none,False
96,13,expert,13,30,2026-07-28T02:40:11.349295,go,model_v2,575,39,42,True,False,False,True,True,none,False
96,13,expert,13,31,2026-07-28T02:50:57.349295,go,model_v2,544,38,38,False,False,True,True,True,none,False
96,13,expert,13,32,2026-07-28T02:29:20.349295,go,model_v2,722,33,50,False,False,False,False,False,syntax_error,False
96,13,expert,13,33,2026-07-28T02:44:51.349295,go,model_v2,656,13,25,True,True,False,True,False,logical_bug,False
96,13,expert,13,34,2026-07-28T02:28:26.349295,go,model_v2,394,32,48,False,False,True,True,False,logical_bug,False
96,13,expert,13,35,2026-07-28T02:44:04.349295,go,model_v2,600,13,31,True,True,False,True,True,none,False
96,13,expert,13,36,2026-07-28T02:39:08.349295,go,model_v2,803,38,41,False,False,False,False,False,runtime_error,True
96,13,expert,13,37,2026-07-28T02:52:18.349295,go,model_v2,587,31,43,True,False,False,True,True,none,False
96,13,expert,13,38,2026-07-28T02:30:31.349295,go,model_v2,719,12,22,True,False,False,True,True,none,False
97,1,intermediate,58,1,2026-07-28T02:26:54.349295,javascript,model_v1,886,32,40,False,False,True,True,True,none,False
97,1,intermediate,58,2,2026-07-28T02:27:11.349295,javascript,model_v1,1069,25,41,False,False,True,True,False,logical_bug,False
97,1,intermediate,58,3,2026-07-28T02:28:03.349295,javascript,model_v1,835,28,39,True,False,False,True,True,none,False
97,1,intermediate,58,4,2026-07-28T02:26:50.349295,javascript,model_v1,917,12,10,False,False,True,False,False,syntax_error,False
97,1,intermediate,58,5,2026-07-28T02:26:37.349295,javascript,model_v1,761,19,33,False,False,False,True,True,none,False
97,1,intermediate,58,6,2026-07-28T02:30:12.349295,javascript,model_v1,960,32,36,True,True,False,False,False,logical_bug,False
97,1,intermediate,58,7,2026-07-28T02:32:14.349295,javascript,model_v1,868,33,49,False,False,False,True,True,none,False
97,1,intermediate,58,8,2026-07-28T02:33:19.349295,javascript,model_v1,366,14,21,False,False,False,True,False,logical_bug,False
97,1,intermediate,58,9,2026-07-28T02:33:06.349295,javascript,model_v1,975,37,47,False,False,False,False,False,syntax_error,False
97,1,intermediate,58,10,2026-07-28T02:32:37.349295,javascript,model_v1,798,26,24,False,False,True,True,False,logical_bug,False
97,1,intermediate,58,11,2026-07-28T02:30:04.349295,javascript,model_v1,920,26,35,False,False,False,True,False,logical_bug,False
97,1,intermediate,58,12,2026-07-28T02:36:42.349295,javascript,model_v1,991,11,22,True,True,False,True,True,none,False
97,1,intermediate,58,13,2026-07-28T02:37:56.349295,javascript,model_v1,1088,10,13,False,False,False,False,False,syntax_error,False
97,1,intermediate,58,14,2026-07-28T02:37:18.349295,javascript,model_v1,1038,17,34,False,False,True,True,True,none,False
97,1,intermediate,58,15,2026-07-28T02:27:45.349295,javascript,model_v1,939,26,31,True,True,False,True,False,logical_bug,False
97,1,intermediate,58,16,2026-07-28T02:36:19.349295,javascript,model_v1,951,5,18,False,False,True,True,True,none,False
97,1,intermediate,58,17,2026-07-28T02:41:53.349295,javascript,model_v1,646,6,1,False,False,True,True,True,none,False
97,1,intermediate,58,18,2026-07-28T02:31:55.349295,javascript,model_v1,1089,32,29,True,True,False,True,True,none,False
97,1,intermediate,58,19,2026-07-28T02:31:27.349295,javascript,model_v1,791,39,55,True,True,False,False,False,syntax_error,False
97,1,intermediate,58,20,2026-07-28T02:36:16.349295,javascript,model_v1,786,7,13,True,False,False,True,False,logical_bug,False
97,1,intermediate,58,21,2026-07-28T02:36:24.349295,javascript,model_v1,776,32,37,False,False,False,True,False,logical_bug,False
97,1,intermediate,58,22,2026-07-28T02:31:49.349295,javascript,model_v1,914,39,49,False,False,False,False,False,runtime_error,False
97,1,intermediate,58,23,2026-07-28T02:47:25.349295,javascript,model_v1,884,23,36,True,True,False,False,False,runtime_error,False
97,1,intermediate,58,24,2026-07-28T02:49:27.349295,javascript,model_v1,833,34,37,True,True,False,False,False,logical_bug,True
97,1,intermediate,58,25,2026-07-28T02:36:18.349295,javascript,model_v1,631,16,24,True,False,False,True,False,logical_bug,False
97,1,intermediate,58,26,2026-07-28T02:45:59.349295,javascript,model_v1,1280,19,16,False,False,True,False,False,logical_bug,False
97,1,intermediate,58,27,2026-07-28T02:39:48.349295,javascript,model_v1,1111,11,26,False,False,False,True,False,logical_bug,False
97,1,intermediate,58,28,2026-07-28T02:47:15.349295,javascript,model_v1,821,6,4,False,False,True,False,False,runtime_error,False
97,1,intermediate,58,29,2026-07-28T02:45:44.349295,javascript,model_v1,1031,16,16,False,False,True,False,False,runtime_error,False
97,1,intermediate,58,30,2026-07-28T02:53:03.349295,javascript,model_v1,896,10,13,True,True,False,True,True,none,False
97,1,intermediate,58,31,2026-07-28T02:31:44.349295,javascript,model_v1,1085,25,44,True,True,False,True,True,none,False
97,1,intermediate,58,32,2026-07-28T02:51:50.349295,javascript,model_v1,820,16,14,False,False,True,False,False,syntax_error,False
97,1,intermediate,58,33,2026-07-28T02:32:10.349295,javascript,model_v1,1253,5,2,True,True,False,True,False,logical_bug,False
98,69,beginner,25,1,2026-07-28T02:29:35.349295,typescript,model_v2,544,39,37,False,False,False,True,False,logical_bug,False
98,69,beginner,25,2,2026-07-28T02:30:28.349295,typescript,model_v2,639,18,36,True,True,False,True,False,logical_bug,False
98,69,beginner,25,3,2026-07-28T02:31:45.349295,typescript,model_v2,868,31,44,True,False,False,True,True,none,False
98,69,beginner,25,4,2026-07-28T02:32:22.349295,typescript,model_v2,483,10,18,False,False,True,True,True,none,False
98,69,beginner,25,5,2026-07-28T02:30:18.349295,typescript,model_v2,575,33,36,True,True,False,True,True,none,False
98,69,beginner,25,6,2026-07-28T02:32:47.349295,typescript,model_v2,817,29,28,False,False,True,True,False,logical_bug,False
98,69,beginner,25,7,2026-07-28T02:29:47.349295,typescript,model_v2,731,24,40,True,False,False,True,True,none,False
98,69,beginner,25,8,2026-07-28T02:35:05.349295,typescript,model_v2,719,19,16,False,False,True,True,True,none,False
99,142,beginner,11,1,2026-07-28T02:32:41.349295,javascript,model_v2,692,30,27,True,True,False,True,True,none,False
99,142,beginner,11,2,2026-07-28T02:33:04.349295,javascript,model_v2,599,31,33,False,False,False,True,True,none,False
99,142,beginner,11,3,2026-07-28T02:34:51.349295,javascript,model_v2,670,24,34,True,True,False,False,False,logical_bug,False
99,142,beginner,11,4,2026-07-28T02:35:43.349295,javascript,model_v2,708,11,7,False,False,True,True,True,none,False
99,142,beginner,11,5,2026-07-28T02:34:51.349295,javascript,model_v2,698,14,18,True,False,False,True,True,none,False
99,142,beginner,11,6,2026-07-28T02:33:32.349295,javascript,model_v2,819,12,24,False,False,True,True,False,logical_bug,False
99,142,beginner,11,7,2026-07-28T02:33:07.349295,javascript,model_v2,677,14,18,False,False,True,True,True,none,False
99,142,beginner,11,8,2026-07-28T02:36:53.349295,javascript,model_v2,538,13,20,True,False,False,False,False,logical_bug,False
99,142,beginner,11,9,2026-07-28T02:36:50.349295,javascript,model_v2,532,8,4,False,False,False,False,False,logical_bug,False
99,142,beginner,11,10,2026-07-28T02:36:36.349295,javascript,model_v2,670,31,45,True,False,False,True,True,none,False
99,142,beginner,11,11,2026-07-28T02:39:43.349295,javascript,model_v2,537,21,20,True,False,False,True,True,none,False
99,142,beginner,11,12,2026-07-28T02:39:19.349295,javascript,model_v2,670,7,22,True,False,False,True,True,none,False
99,142,beginner,11,13,2026-07-28T02:38:26.349295,javascript,model_v2,669,37,34,True,True,False,True,True,none,False
99,142,beginner,11,14,2026-07-28T02:38:01.349295,javascript,model_v2,599,37,38,False,False,False,True,True,none,False
99,142,beginner,11,15,2026-07-28T02:45:31.349295,javascript,model_v2,701,21,35,False,False,True,False,False,syntax_error,False
99,142,beginner,11,16,2026-07-28T02:39:08.349295,javascript,model_v2,820,24,25,True,True,False,True,True,none,False
99,142,beginner,11,17,2026-07-28T02:38:37.349295,javascript,model_v2,772,16,26,True,True,False,True,True,none,False
99,142,beginner,11,18,2026-07-28T02:35:45.349295,javascript,model_v2,338,6,2,False,False,True,False,False,runtime_error,False
99,142,beginner,11,19,2026-07-28T02:44:13.349295,javascript,model_v2,1012,31,29,True,True,False,True,True,none,False
99,142,beginner,11,20,2026-07-28T02:39:18.349295,javascript,model_v2,719,12,21,True,True,False,True,True,none,False
99,142,beginner,11,21,2026-07-28T02:39:28.349295,javascript,model_v2,558,10,19,False,False,True,True,True,none,False
99,142,beginner,11,22,2026-07-28T02:52:25.349295,javascript,model_v2,973,37,36,False,False,True,True,True,none,False
99,142,beginner,11,23,2026-07-28T02:36:08.349295,javascript,model_v2,718,8,13,True,False,False,False,False,syntax_error,False
99,142,beginner,11,24,2026-07-28T02:44:02.349295,javascript,model_v2,998,29,35,True,False,False,True,False,logical_bug,False
99,142,beginner,11,25,2026-07-28T02:35:28.349295,javascript,model_v2,504,17,33,True,False,False,True,True,none,False
99,142,beginner,11,26,2026-07-28T02:43:03.349295,javascript,model_v2,768,6,19,False,False,True,True,True,none,False
99,142,beginner,11,27,2026-07-28T02:40:38.349295,javascript,model_v2,679,27,25,True,True,False,True,False,logical_bug,False
99,142,beginner,11,28,2026-07-28T02:40:41.349295,javascript,model_v2,538,26,36,True,False,False,True,True,none,False
99,142,beginner,11,29,2026-07-28T02:37:11.349295,javascript,model_v2,737,21,26,False,False,True,True,True,none,False
99,142,beginner,11,30,2026-07-28T02:39:58.349295,javascript,model_v2,808,21,26,False,False,True,True,True,none,False
99,142,beginner,11,31,2026-07-28T02:56:43.349295,javascript,model_v2,747,8,3,False,False,True,True,False,logical_bug,False
99,142,beginner,11,32,2026-07-28T02:47:36.349295,javascript,model_v2,622,24,30,False,False,True,True,True,none,False
99,142,beginner,11,33,2026-07-28T02:48:33.349295,javascript,model_v2,531,22,40,True,True,False,True,False,logical_bug,False
100,109,intermediate,54,1,2026-07-28T02:35:16.349295,javascript,model_v2,640,35,31,False,False,True,True,False,logical_bug,False
100,109,intermediate,54,2,2026-07-28T02:35:47.349295,javascript,model_v2,608,19,38,False,False,False,True,False,logical_bug,False
100,109,intermediate,54,3,2026-07-28T02:35:28.349295,javascript,model_v2,852,30,39,False,False,True,True,False,logical_bug,False
100,109,intermediate,54,4,2026-07-28T02:38:43.349295,javascript,model_v2,666,33,49,False,False,False,True,True,none,False
100,109,intermediate,54,5,2026-07-28T02:39:17.349295,javascript,model_v2,721,5,3,True,True,False,True,False,logical_bug,False
100,109,intermediate,54,6,2026-07-28T02:38:40.349295,javascript,model_v2,505,37,39,False,False,True,True,True,none,False
100,109,intermediate,54,7,2026-07-28T02:40:44.349295,javascript,model_v2,915,35,34,True,False,False,True,True,none,False
100,109,intermediate,54,8,2026-07-28T02:36:46.349295,javascript,model_v2,726,21,36,False,False,True,False,False,syntax_error,False
100,109,intermediate,54,9,2026-07-28T02:38:52.349295,javascript,model_v2,926,20,15,True,False,False,False,False,syntax_error,False
100,109,intermediate,54,10,2026-07-28T02:42:45.349295,javascript,model_v2,584,35,50,False,False,True,True,True,none,False
100,109,intermediate,54,11,2026-07-28T02:41:49.349295,javascript,model_v2,673,34,40,True,True,False,False,False,syntax_error,True
100,109,intermediate,54,12,2026-07-28T02:45:32.349295,javascript,model_v2,707,27,31,False,False,True,False,False,syntax_error,True
100,109,intermediate,54,13,2026-07-28T02:42:09.349295,javascript,model_v2,721,10,27,True,True,False,True,False,logical_bug,False
100,109,intermediate,54,14,2026-07-28T02:47:02.349295,javascript,model_v2,466,37,44,True,False,False,False,False,runtime_error,False
100,109,intermediate,54,15,2026-07-28T02:47:29.349295,javascript,model_v2,658,37,34,True,False,False,True,True,none,False
101,99,intermediate,40,1,2026-07-28T02:38:49.349295,typescript,model_v2,752,27,33,True,True,False,False,False,syntax_error,True
101,99,intermediate,40,2,2026-07-28T02:39:17.349295,typescript,model_v2,777,6,12,True,False,False,True,True,none,False
101,99,intermediate,40,3,2026-07-28T02:39:14.349295,typescript,model_v2,804,26,45,False,False,True,False,False,runtime_error,True
101,99,intermediate,40,4,2026-07-28T02:41:08.349295,typescript,model_v2,587,16,14,True,False,False,True,False,logical_bug,False
101,99,intermediate,40,5,2026-07-28T02:41:01.349295,typescript,model_v2,1010,23,41,False,False,False,True,True,none,False
101,99,intermediate,40,6,2026-07-28T02:40:37.349295,typescript,model_v2,326,29,36,True,False,False,True,True,none,False
101,99,intermediate,40,7,2026-07-28T02:41:32.349295,typescript,model_v2,991,5,20,True,False,False,False,False,logical_bug,False
101,99,intermediate,40,8,2026-07-28T02:38:53.349295,typescript,model_v2,582,12,8,False,False,True,True,True,none,False
101,99,intermediate,40,9,2026-07-28T02:43:25.349295,typescript,model_v2,694,7,8,True,True,False,False,False,runtime_error,False
101,99,intermediate,40,10,2026-07-28T02:40:30.349295,typescript,model_v2,520,32,28,False,False,True,True,True,none,False
101,99,intermediate,40,11,2026-07-28T02:44:33.349295,typescript,model_v2,566,19,30,True,False,False,True,True,none,False
101,99,intermediate,40,12,2026-07-28T02:49:22.349295,typescript,model_v2,793,6,6,True,True,False,False,False,logical_bug,False
102,68,intermediate,32,1,2026-07-28T02:41:21.349295,typescript,model_v2,797,24,19,False,False,False,True,True,none,False
102,68,intermediate,32,2,2026-07-28T02:42:36.349295,typescript,model_v2,721,37,40,False,False,True,True,True,none,False
102,68,intermediate,32,3,2026-07-28T02:43:16.349295,typescript,model_v2,295,17,24,True,True,False,True,True,none,False
102,68,intermediate,32,4,2026-07-28T02:43:45.349295,typescript,model_v2,722,31,42,True,False,False,True,False,logical_bug,False
102,68,intermediate,32,5,2026-07-28T02:42:37.349295,typescript,model_v2,725,8,17,True,True,False,False,False,runtime_error,False
102,68,intermediate,32,6,2026-07-28T02:45:50.349295,typescript,model_v2,711,17,36,True,True,False,False,False,syntax_error,False
102,68,intermediate,32,7,2026-07-28T02:42:59.349295,typescript,model_v2,603,13,9,True,True,False,True,True,none,False
102,68,intermediate,32,8,2026-07-28T02:47:09.349295,typescript,model_v2,457,9,6,True,True,False,True,True,none,False
102,68,intermediate,32,9,2026-07-28T02:46:53.349295,typescript,model_v2,561,14,14,False,False,True,False,False,logical_bug,False
102,68,intermediate,32,10,2026-07-28T02:44:41.349295,typescript,model_v2,649,18,31,True,False,False,True,True,none,False
102,68,intermediate,32,11,2026-07-28T02:46:27.349295,typescript,model_v2,609,15,29,True,True,False,True,True,none,False
102,68,intermediate,32,12,2026-07-28T02:49:28.349295,typescript,model_v2,648,20,28,True,True,False,True,True,none,False
102,68,intermediate,32,13,2026-07-28T02:51:15.349295,typescript,model_v2,621,30,47,True,True,False,True,False,logical_bug,False
102,68,intermediate,32,14,2026-07-28T02:50:49.349295,typescript,model_v2,917,17,30,True,False,False,False,False,syntax_error,False
102,68,intermediate,32,15,2026-07-28T02:43:28.349295,typescript,model_v2,502,21,38,False,False,False,True,True,none,False
102,68,intermediate,32,16,2026-07-28T02:44:04.349295,typescript,model_v2,641,33,31,False,False,True,True,True,none,False
102,68,intermediate,32,17,2026-07-28T02:53:29.349295,typescript,model_v2,806,14,13,True,True,False,False,False,runtime_error,False
102,68,intermediate,32,18,2026-07-28T02:50:30.349295,typescript,model_v2,669,21,20,True,True,False,True,True,none,False
102,68,intermediate,32,19,2026-07-28T02:44:21.349295,typescript,model_v2,497,20,33,True,False,False,True,False,logical_bug,False
102,68,intermediate,32,20,2026-07-28T02:46:01.349295,typescript,model_v2,579,28,44,False,False,False,True,False,logical_bug,False
102,68,intermediate,32,21,2026-07-28T02:58:25.349295,typescript,model_v2,794,30,29,False,False,True,True,True,none,False
102,68,intermediate,32,22,2026-07-28T02:57:24.349295,typescript,model_v2,849,23,36,True,False,False,True,True,none,False
102,68,intermediate,32,23,2026-07-28T02:47:02.349295,typescript,model_v2,389,10,29,True,True,False,False,False,logical_bug,False
102,68,intermediate,32,24,2026-07-28T02:48:24.349295,typescript,model_v2,894,27,38,True,False,False,True,True,none,False
102,68,intermediate,32,25,2026-07-28T02:56:46.349295,typescript,model_v2,516,23,27,False,False,True,True,False,logical_bug,False
102,68,intermediate,32,26,2026-07-28T02:44:35.349295,typescript,model_v2,488,16,13,False,False,True,True,True,none,False
102,68,intermediate,32,27,2026-07-28T03:06:08.349295,typescript,model_v2,501,39,40,True,True,False,True,False,logical_bug,False
102,68,intermediate,32,28,2026-07-28T03:00:50.349295,typescript,model_v2,642,14,23,True,True,False,True,True,none,False
